ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	G2	0	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=55&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	691.0854444444444	19.501507515010847	N/A	N/A	Nicard_D8_B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D18_B1.mzXML	4	55	1	9	536.164	1	536.164	5.35254e+07
 	GROUP-1	GROUP-1	G1,G2	0	2	13	0	0	0	0	2	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=56&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	845.9108666666666	63.554411212090976	N/A	N/A	Nicard_D8_B1.mzXML|Nicard_D11_B1.mzXML|BG-1X-P1-B1.mzXML	3	56	1	15	537.392	1	537.392	2.79834e+07
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=58&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	710.9208333333333	1.0730059671574685	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D3_B1.mzXML	2	58	1	6	554.174	1	554.174	1.82706e+07
 	 	 	G2	1	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=59&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	168.7188	5.980310373216423	N/A	N/A	Nicard_D8_B1.mzXML	1	59	2	5	564.305	1	564.305	7.30593e+06
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=60&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	170.591	0.39400000000000546	N/A	N/A	Nicard_D8_B1.mzXML	1	60	2	2	564.305	1	564.305	9.40551e+06
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=62&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	308.64666666666665	0.3483411482376835	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D5_B1.mzXML	2	62	2	3	568.227	1	568.227	1.91879e+06
 	 	 	G2	0	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=66&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	325.85227272727275	1.5296282430654362	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D18_B1.mzXML	3	66	2	11	582.243	1	582.243	1.5324e+07
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=67&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	325.197	0.5600000000000023	N/A	N/A	Nicard_D5_B1.mzXML	1	67	2	2	582.243	1	582.243	6.11467e+06
 	GROUP-1	GROUP-1	G1,G2	0	25	211	0	0	0	0	25	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=68&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	759.9471483050847	18.15918502098348	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D4_B1.mzXML|BG-1X-P1-B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D18_B1.mzXML|Nicard_D8_B1.mzXML	8	68	1	236	610.182	1	610.182	1.60969e+09
 	GROUP-1	GROUP-1	G1,G2	0	5	51	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=69&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	763.2980535714286	13.032170504206182	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D4_B1.mzXML|BG-1X-P1-B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D18_B1.mzXML|Nicard_D8_B1.mzXML	8	69	1	56	610.182	1	610.182	4.84568e+08
 	 	 	G2	0	0	60	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=70&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	765.023	5.914230905198079	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D18_B1.mzXML	4	70	1	60	612.182	1	612.182	3.03266e+08
 	 	 	G2	0	0	40	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=71&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	276.614725	3.810427095402168	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D4_B1.mzXML|Nicard_D5_B1.mzXML	4	71	2	40	612.255	1	612.255	1.49256e+08
 	 	 	G2	1	0	17	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=72&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	714.5134117647059	28.22695753865928	N/A	N/A	Nicard_D3_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D19_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D5_B1.mzXML	5	72	3	17	616.475	1	616.475	9.19323e+06
 	 	 	G2	1	0	100	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=73&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	721.19532	20.787772151377837	N/A	N/A	Nicard_D8_B1.mzXML|Nicard_D19_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D4_B1.mzXML|Nicard_D5_B1.mzXML	5	73	3	100	616.476	1	616.476	1.70488e+08
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=74&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	765.716	0.9637298636028578	N/A	N/A	Nicard_D8_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D4_B1.mzXML	3	74	1	8	628.193	1	628.193	3.34013e+07
 	 	 	G2	1	0	52	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=75&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	789.930423076923	9.150385927855616	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D4_B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D11_B1.mzXML	6	75	3	52	630.491	1	630.491	7.4849e+07
 	 	 	G2	1	0	47	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=76&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	787.2892340425532	8.161950218590896	N/A	N/A	Nicard_D8_B1.mzXML|Nicard_D4_B1.mzXML|Nicard_D5_B1.mzXML	3	76	3	47	630.492	1	630.492	1.5805e+08
 	 	 	G2	0	0	57	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=77&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	778.1201403508773	8.242051538254847	N/A	N/A	Nicard_D3_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D19_B1.mzXML|Nicard_D11_B1.mzXML|Nicard_D18_B1.mzXML	5	77	-1	57	663.451	1	663.451	6.99094e+07
 	 	 	G2	0	0	141	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=78&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	830.1922624113475	17.032465735483846	N/A	N/A	Nicard_D19_B1.mzXML|Nicard_D4_B1.mzXML|Nicard_D5_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D3_B1.mzXML|Nicard_D18_B1.mzXML	6	78	1	141	684.201	1	684.201	6.86209e+08
 	 	 	G2	0	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=79&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	826.0801818181818	15.311757685565944	N/A	N/A	Nicard_D4_B1.mzXML	1	79	1	11	684.201	1	684.201	1.20755e+08
 	 	 	G2	1	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=80&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	821.4126666666666	2.302624927241834	N/A	N/A	Nicard_D4_B1.mzXML	1	80	1	3	685.203	1	685.203	2.68214e+07
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=81&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	823.435	3.735279061417877	N/A	N/A	Nicard_D4_B1.mzXML|Nicard_D18_B1.mzXML	2	81	1	6	686.2	1	686.2	2.6006e+07
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=82&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	312.92600000000004	0.7270000000000039	N/A	N/A	Nicard_D19_B1.mzXML	1	82	2	2	686.271	1	686.271	1.32216e+06
 	 	 	G2	0	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=83&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	829.8511	1.0268419011707737	N/A	N/A	Nicard_D3_B1.mzXML|Nicard_D8_B1.mzXML|Nicard_D19_B1.mzXML|Nicard_D11_B1.mzXML	4	83	1	10	702.211	1	702.211	1.9271e+07
 	 	 	G2	0	0	42	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=84&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	826.6036428571429	14.388792030143971	N/A	N/A	Nicard_D11_B1.mzXML	1	84	1	42	758.218	1	758.218	5.30437e+07
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=cf487552726849a3ae2f9fee76909fae&view=cluster_details&protein=86&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=cf487552726849a3ae2f9fee76909fae&show=true	N/A	N/A	N/A	N/A	839.747375	2.578858271478889	N/A	N/A	Nicard_D11_B1.mzXML	1	86	1	8	850.247	1	850.247	1.0468e+07
